,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,55,51,0,22,False,0
1,triangulation,20,0.5,48,55,52,0,23,False,1
2,triangulation,20,0.5,50,55,52,1,22,False,2
3,triangulation,20,0.5,49,55,51,0,21,False,3
4,triangulation,20,0.5,50,55,54,0,23,False,4
5,triangulation,20,0.5,46,55,51,0,24,False,5
6,triangulation,20,0.5,51,55,54,0,22,False,6
7,triangulation,20,0.5,46,55,53,0,26,False,7
8,triangulation,20,0.5,49,55,51,0,21,False,8
9,triangulation,20,0.5,51,55,52,1,21,False,9
10,triangulation,20,0.5,48,55,52,0,23,False,10
11,triangulation,20,0.5,51,55,52,0,20,False,11
12,triangulation,20,0.5,50,55,53,0,22,False,12
13,triangulation,20,0.5,49,55,53,0,23,False,13
14,triangulation,20,0.5,47,55,52,1,25,False,14
15,triangulation,20,0.5,50,55,52,0,21,False,15
16,triangulation,20,0.5,47,55,51,1,24,False,16
17,triangulation,20,0.5,50,55,52,0,21,False,17
18,triangulation,20,0.5,50,55,53,0,22,False,18
19,triangulation,20,0.5,50,55,49,0,18,False,19
20,triangulation,20,0.5,51,55,52,1,21,False,20
21,triangulation,20,0.5,47,55,54,0,26,False,21
22,triangulation,20,0.5,50,55,53,0,22,False,22
23,triangulation,20,0.5,47,55,53,0,25,False,23
24,triangulation,20,0.5,50,55,53,0,22,False,24
25,triangulation,20,0.5,49,55,53,0,23,False,25
26,triangulation,20,0.5,49,55,49,1,20,False,26
27,triangulation,20,0.5,48,55,52,0,23,False,27
28,triangulation,20,0.5,50,55,49,0,18,False,28
29,triangulation,20,0.5,50,55,54,0,23,False,29
30,triangulation,20,0.5,50,55,54,0,23,False,30
31,triangulation,20,0.5,48,55,53,0,24,False,31
32,triangulation,20,0.5,50,55,53,0,22,False,32
33,triangulation,20,0.5,51,55,50,0,18,False,33
34,triangulation,20,0.5,47,55,53,0,25,False,34
35,triangulation,20,0.5,50,55,55,0,24,False,35
36,triangulation,20,0.5,48,55,47,1,19,False,36
37,triangulation,20,0.5,48,55,52,0,23,False,37
38,triangulation,20,0.5,50,55,48,0,17,False,38
39,triangulation,20,0.5,52,55,53,0,20,False,39
40,triangulation,20,0.5,48,55,48,1,20,False,40
41,triangulation,20,0.5,49,55,52,0,22,False,41
42,triangulation,20,0.5,51,55,52,0,20,False,42
43,triangulation,20,0.5,49,55,49,0,19,False,43
44,triangulation,20,0.5,48,55,51,0,22,False,44
45,triangulation,20,0.5,51,55,51,0,19,False,45
46,triangulation,20,0.5,51,55,48,1,17,False,46
47,triangulation,20,0.5,48,55,53,1,25,False,47
48,triangulation,20,0.5,49,55,54,0,24,False,48
49,triangulation,20,0.5,50,55,54,0,23,False,49
